date,Prob
2023-07-12,0.6726958
2023-07-19,0.6554861
2023-07-26,0.5495617
2023-08-02,0.62906426
2023-08-09,0.6697643
2023-08-16,0.5473678
2023-08-23,0.66110855
2023-08-30,0.61508524
2023-09-06,0.5944728
2023-09-13,0.60521317
2023-09-20,0.4309433
2023-09-27,0.37187654
2023-10-04,0.32632944
2023-10-11,0.26685995
2023-10-18,0.37200204
2023-10-25,0.6810146
