date,Prob
2022-09-14,0.82558054
2022-09-21,0.7693736
2022-09-28,0.058682755
2022-10-05,0.45447496
2022-10-12,0.34611836
2022-10-19,0.4292034
2022-10-26,0.2752253
2022-11-02,0.117839135
2022-11-09,0.91432476
2022-11-16,0.43319464
2022-11-23,0.3562172
2022-11-30,0.9153422
2022-12-07,0.5480317
2022-12-14,0.8845955
2022-12-21,0.97080964
2022-12-28,0.97243756
2023-01-04,0.018114053
2023-01-11,0.2704748
2023-01-18,0.8227067
2023-01-25,0.07422321
2023-02-01,0.8708501
2023-02-08,0.65049046
2023-02-15,0.0658937
2023-02-22,0.10863633
2023-03-01,0.9441945
2023-03-08,0.23308294
2023-03-15,0.88560164
2023-03-22,0.9177225
2023-03-29,0.15142316
2023-04-05,0.9625321
2023-04-12,0.8457762
2023-04-19,0.8455317
2023-04-26,0.79010993
2023-05-03,0.9800996
2023-05-10,0.99726224
2023-05-17,0.9124211
2023-05-24,0.7046145
2023-05-31,0.96245813
2023-06-07,0.95228183
2023-06-14,0.97464705
2023-06-21,0.08076933
2023-06-28,0.19791922
2023-07-05,0.25597373
2023-07-12,0.1113999
2023-07-19,0.8749705
2023-07-26,0.38764068
2023-08-02,0.045065943
2023-08-09,0.10022688
2023-08-16,0.61839646
2023-08-23,0.7641626
2023-08-30,0.9659572
2023-09-06,0.85871077
2023-09-13,0.017468844
2023-09-20,0.8989647
2023-09-27,0.7076474
2023-10-04,0.13711572
2023-10-11,0.12137703
2023-10-18,0.25865105
2023-10-25,0.8704272
